# Energy	Energy^2	Magnetic	Magnet^2
-0.737340	0.543670	0.109375	0.011963
-0.775056	0.600711	0.015625	0.000244
-0.737452	0.543835	0.031250	0.000977
-0.745885	0.556344	0.054688	0.002991
-0.749190	0.561286	0.078125	0.006104
-0.740951	0.549008	0.085938	0.007385
-0.737706	0.544210	0.039062	0.001526
-0.738104	0.544797	0.007812	0.000061
-0.747260	0.558398	0.023438	0.000549
-0.745160	0.555264	0.000000	0.000000
-0.738848	0.545896	0.000000	0.000000
-0.726180	0.527337	0.093750	0.008789
-0.732003	0.535829	0.070312	0.004944
-0.733041	0.537349	0.148438	0.022034
-0.747071	0.558115	0.000000	0.000000
-0.746197	0.556811	0.039062	0.001526
-0.751989	0.565488	0.101562	0.010315
-0.743104	0.552204	0.007812	0.000061
-0.727251	0.528894	0.046875	0.002197
-0.741047	0.549151	0.109375	0.011963
-0.748457	0.560187	0.101562	0.010315
-0.733977	0.538722	0.015625	0.000244
-0.747227	0.558349	0.062500	0.003906
-0.737483	0.543881	0.046875	0.002197
-0.719389	0.517520	0.031250	0.000977
-0.755827	0.571275	0.085938	0.007385
-0.736940	0.543081	0.023438	0.000549
-0.727680	0.529519	0.000000	0.000000
-0.748854	0.560782	0.046875	0.002197
-0.727295	0.528957	0.015625	0.000244
-0.755412	0.570648	0.000000	0.000000
-0.738458	0.545320	0.062500	0.003906
-0.739269	0.546519	0.078125	0.006104
-0.736682	0.542700	0.015625	0.000244
-0.765698	0.586294	0.023438	0.000549
-0.746950	0.557934	0.023438	0.000549
-0.756248	0.571912	0.023438	0.000549
-0.742095	0.550706	0.039062	0.001526
-0.747071	0.558115	0.062500	0.003906
-0.748032	0.559552	0.039062	0.001526
-0.751130	0.564197	0.031250	0.000977
-0.740950	0.549006	0.117188	0.013733
-0.759082	0.576205	0.046875	0.002197
-0.763457	0.582867	0.093750	0.008789
-0.735856	0.541485	0.062500	0.003906
-0.744579	0.554397	0.015625	0.000244
-0.733797	0.538458	0.031250	0.000977
-0.749297	0.561446	0.070312	0.004944
-0.745828	0.556259	0.070312	0.004944
-0.731310	0.534814	0.093750	0.008789
-0.739758	0.547242	0.070312	0.004944
-0.727498	0.529254	0.046875	0.002197
-0.736533	0.542481	0.070312	0.004944
-0.752111	0.565671	0.007812	0.000061
-0.745084	0.555151	0.023438	0.000549
-0.744875	0.554839	0.023438	0.000549
-0.727411	0.529127	0.054688	0.002991
-0.731586	0.535218	0.023438	0.000549
-0.740195	0.547889	0.078125	0.006104
-0.746592	0.557400	0.000000	0.000000
-0.726486	0.527782	0.023438	0.000549
-0.747619	0.558935	0.031250	0.000977
-0.738315	0.545109	0.007812	0.000061
-0.734380	0.539313	0.039062	0.001526
-0.744510	0.554295	0.109375	0.011963
-0.737828	0.544391	0.039062	0.001526
-0.732116	0.535994	0.062500	0.003906
-0.726778	0.528207	0.140625	0.019775
-0.740734	0.548686	0.007812	0.000061
-0.745965	0.556464	0.015625	0.000244
-0.738995	0.546113	0.023438	0.000549
-0.728511	0.530729	0.046875	0.002197
-0.737009	0.543182	0.062500	0.003906
-0.744258	0.553920	0.023438	0.000549
-0.760664	0.578610	0.070312	0.004944
-0.739674	0.547118	0.007812	0.000061
-0.743983	0.553510	0.085938	0.007385
-0.744384	0.554107	0.007812	0.000061
-0.752800	0.566709	0.070312	0.004944
-0.743355	0.552576	0.015625	0.000244
-0.751804	0.565210	0.000000	0.000000
-0.746708	0.557574	0.117188	0.013733
-0.734281	0.539169	0.031250	0.000977
-0.734080	0.538873	0.070312	0.004944
-0.745008	0.555037	0.031250	0.000977
-0.725955	0.527011	0.093750	0.008789
-0.741453	0.549753	0.132812	0.017639
-0.748681	0.560523	0.046875	0.002197
-0.762648	0.581632	0.015625	0.000244
-0.750393	0.563090	0.046875	0.002197
-0.742768	0.551704	0.015625	0.000244
-0.736428	0.542326	0.054688	0.002991
-0.762293	0.581091	0.078125	0.006104
-0.739616	0.547032	0.007812	0.000061
-0.764056	0.583781	0.031250	0.000977
-0.748538	0.560310	0.039062	0.001526
-0.736657	0.542664	0.015625	0.000244
-0.753178	0.567278	0.046875	0.002197
-0.737624	0.544089	0.070312	0.004944
-0.743241	0.552407	0.007812	0.000061
-0.742489	0.551290	0.015625	0.000244
-0.739600	0.547008	0.109375	0.011963
-0.728999	0.531440	0.039062	0.001526
-0.768351	0.590364	0.140625	0.019775
-0.725152	0.525846	0.031250	0.000977
-0.734436	0.539396	0.015625	0.000244
-0.751361	0.564543	0.054688	0.002991
-0.771345	0.594973	0.070312	0.004944
-0.725082	0.525744	0.062500	0.003906
-0.735563	0.541054	0.070312	0.004944
-0.756445	0.572210	0.062500	0.003906
-0.736109	0.541856	0.156250	0.024414
-0.725784	0.526762	0.023438	0.000549
-0.746327	0.557004	0.031250	0.000977
-0.735970	0.541652	0.000000	0.000000
-0.737918	0.544523	0.078125	0.006104
-0.740865	0.548881	0.085938	0.007385
-0.754572	0.569378	0.007812	0.000061
-0.723236	0.523071	0.023438	0.000549
-0.723816	0.523909	0.031250	0.000977
-0.726294	0.527502	0.078125	0.006104
-0.748228	0.559846	0.132812	0.017639
-0.732989	0.537272	0.070312	0.004944
-0.748541	0.560314	0.046875	0.002197
-0.744329	0.554026	0.062500	0.003906
-0.731606	0.535248	0.031250	0.000977
-0.722346	0.521784	0.085938	0.007385
-0.744693	0.554568	0.031250	0.000977
-0.743862	0.553331	0.031250	0.000977
-0.768328	0.590327	0.085938	0.007385
-0.766526	0.587562	0.078125	0.006104
-0.752606	0.566416	0.046875	0.002197
-0.733488	0.538004	0.117188	0.013733
-0.729448	0.532094	0.054688	0.002991
-0.761285	0.579555	0.007812	0.000061
-0.749862	0.562293	0.132812	0.017639
-0.745544	0.555836	0.101562	0.010315
-0.754039	0.568576	0.031250	0.000977
-0.752478	0.566223	0.054688	0.002991
-0.745903	0.556371	0.007812	0.000061
-0.732185	0.536095	0.101562	0.010315
-0.737555	0.543988	0.046875	0.002197
-0.728176	0.530240	0.023438	0.000549
-0.751078	0.564118	0.031250	0.000977
-0.742618	0.551481	0.046875	0.002197
-0.748302	0.559956	0.046875	0.002197
-0.744427	0.554172	0.023438	0.000549
-0.731286	0.534780	0.023438	0.000549
-0.736900	0.543022	0.015625	0.000244
-0.758977	0.576046	0.070312	0.004944
-0.724950	0.525553	0.039062	0.001526
-0.730329	0.533381	0.093750	0.008789
-0.758130	0.574761	0.023438	0.000549
-0.740866	0.548882	0.132812	0.017639
-0.741578	0.549938	0.039062	0.001526
-0.725336	0.526113	0.046875	0.002197
-0.739263	0.546510	0.093750	0.008789
-0.736281	0.542109	0.031250	0.000977
-0.734887	0.540059	0.046875	0.002197
-0.726788	0.528221	0.101562	0.010315
-0.738697	0.545674	0.007812	0.000061
-0.743908	0.553399	0.023438	0.000549
-0.743740	0.553149	0.093750	0.008789
-0.746852	0.557788	0.007812	0.000061
-0.757562	0.573900	0.007812	0.000061
-0.758871	0.575885	0.054688	0.002991
-0.756532	0.572341	0.023438	0.000549
-0.750928	0.563894	0.031250	0.000977
-0.736385	0.542263	0.023438	0.000549
-0.737398	0.543756	0.117188	0.013733
-0.741798	0.550264	0.117188	0.013733
-0.746179	0.556784	0.000000	0.000000
-0.733981	0.538728	0.179688	0.032288
-0.732647	0.536772	0.062500	0.003906
-0.735441	0.540874	0.031250	0.000977
-0.728455	0.530647	0.046875	0.002197
-0.764446	0.584377	0.054688	0.002991
-0.724181	0.524439	0.007812	0.000061
-0.769076	0.591478	0.039062	0.001526
-0.735904	0.541555	0.054688	0.002991
-0.742868	0.551852	0.093750	0.008789
-0.748309	0.559967	0.023438	0.000549
-0.750197	0.562796	0.023438	0.000549
-0.748342	0.560016	0.062500	0.003906
-0.726736	0.528145	0.031250	0.000977
-0.751224	0.564338	0.007812	0.000061
-0.733908	0.538621	0.054688	0.002991
-0.725921	0.526962	0.015625	0.000244
-0.741790	0.550252	0.132812	0.017639
-0.744748	0.554649	0.062500	0.003906
-0.744694	0.554570	0.023438	0.000549
-0.739780	0.547275	0.015625	0.000244
-0.737203	0.543468	0.031250	0.000977
-0.768184	0.590106	0.039062	0.001526
-0.735123	0.540406	0.015625	0.000244
-0.755230	0.570372	0.031250	0.000977
-0.741271	0.549483	0.007812	0.000061
-0.763055	0.582253	0.093750	0.008789
-0.724970	0.525582	0.007812	0.000061
-0.730307	0.533348	0.062500	0.003906
-0.751931	0.565401	0.023438	0.000549
-0.744624	0.554465	0.078125	0.006104
-0.744373	0.554092	0.085938	0.007385
-0.740498	0.548337	0.039062	0.001526
-0.762810	0.581879	0.078125	0.006104
-0.762129	0.580841	0.007812	0.000061
-0.733487	0.538003	0.000000	0.000000
-0.742206	0.550870	0.054688	0.002991
-0.756125	0.571725	0.031250	0.000977
-0.752149	0.565729	0.031250	0.000977
-0.751097	0.564146	0.000000	0.000000
-0.730123	0.533079	0.015625	0.000244
-0.743380	0.552614	0.054688	0.002991
-0.731910	0.535693	0.015625	0.000244
-0.753599	0.567911	0.015625	0.000244
-0.755718	0.571110	0.070312	0.004944
-0.750630	0.563446	0.109375	0.011963
-0.735102	0.540375	0.078125	0.006104
-0.755875	0.571346	0.007812	0.000061
-0.724676	0.525156	0.031250	0.000977
-0.733024	0.537325	0.031250	0.000977
-0.738976	0.546085	0.023438	0.000549
-0.729620	0.532345	0.046875	0.002197
-0.736785	0.542852	0.046875	0.002197
-0.754745	0.569640	0.007812	0.000061
-0.734322	0.539229	0.031250	0.000977
-0.753724	0.568100	0.054688	0.002991
-0.736590	0.542565	0.023438	0.000549
-0.756327	0.572030	0.101562	0.010315
-0.744556	0.554363	0.078125	0.006104
-0.737218	0.543491	0.007812	0.000061
-0.740539	0.548398	0.046875	0.002197
-0.733010	0.537304	0.132812	0.017639
-0.739771	0.547261	0.023438	0.000549
-0.756980	0.573019	0.015625	0.000244
-0.743725	0.553127	0.015625	0.000244
-0.751742	0.565117	0.101562	0.010315
-0.740508	0.548353	0.039062	0.001526
-0.743751	0.553166	0.078125	0.006104
-0.757110	0.573215	0.023438	0.000549
-0.730027	0.532939	0.000000	0.000000
-0.750018	0.562526	0.078125	0.006104
-0.749257	0.561386	0.000000	0.000000
-0.736135	0.541895	0.078125	0.006104
-0.742844	0.551817	0.093750	0.008789
-0.730764	0.534016	0.031250	0.000977
-0.746158	0.556752	0.132812	0.017639
-0.742642	0.551517	0.054688	0.002991
-0.741371	0.549631	0.078125	0.006104
-0.743379	0.552612	0.039062	0.001526
-0.735672	0.541213	0.054688	0.002991
-0.728193	0.530265	0.062500	0.003906
-0.729789	0.532592	0.007812	0.000061
-0.749332	0.561498	0.054688	0.002991
-0.730470	0.533586	0.046875	0.002197
-0.739360	0.546653	0.062500	0.003906
-0.746327	0.557004	0.039062	0.001526
-0.753120	0.567190	0.054688	0.002991
-0.750335	0.563003	0.000000	0.000000
-0.758106	0.574725	0.046875	0.002197
-0.749564	0.561846	0.015625	0.000244
-0.734958	0.540163	0.039062	0.001526
-0.741472	0.549781	0.054688	0.002991
-0.766934	0.588188	0.070312	0.004944
-0.728339	0.530477	0.054688	0.002991
-0.731998	0.535821	0.007812	0.000061
-0.733642	0.538231	0.085938	0.007385
-0.729714	0.532482	0.070312	0.004944
-0.765992	0.586743	0.093750	0.008789
-0.741195	0.549370	0.054688	0.002991
-0.730359	0.533424	0.007812	0.000061
-0.743998	0.553533	0.031250	0.000977
-0.739116	0.546292	0.023438	0.000549
-0.757618	0.573985	0.164062	0.026917
-0.749327	0.561492	0.007812	0.000061
-0.741194	0.549369	0.078125	0.006104
-0.740546	0.548408	0.093750	0.008789
-0.737080	0.543287	0.007812	0.000061
-0.735419	0.540841	0.070312	0.004944
-0.730861	0.534158	0.000000	0.000000
-0.761675	0.580149	0.023438	0.000549
-0.753984	0.568492	0.023438	0.000549
-0.726757	0.528175	0.031250	0.000977
