# Energy	Energy^2	Magnetic	Magnet^2
-0.746334	0.557014	0.046875	0.002197
-0.746618	0.557438	0.023438	0.000549
-0.738782	0.545799	0.031250	0.000977
-0.736443	0.542348	0.007812	0.000061
-0.737772	0.544308	0.031250	0.000977
-0.749259	0.561389	0.039062	0.001526
-0.740687	0.548617	0.023438	0.000549
-0.740534	0.548391	0.054688	0.002991
-0.738597	0.545525	0.039062	0.001526
-0.739702	0.547159	0.031250	0.000977
-0.749024	0.561036	0.000000	0.000000
-0.749008	0.561013	0.031250	0.000977
-0.751260	0.564392	0.023438	0.000549
-0.740991	0.549068	0.085938	0.007385
-0.747966	0.559454	0.109375	0.011963
-0.756998	0.573045	0.015625	0.000244
-0.741457	0.549758	0.031250	0.000977
-0.752995	0.567002	0.046875	0.002197
-0.742805	0.551759	0.046875	0.002197
-0.733201	0.537584	0.078125	0.006104
-0.728850	0.531222	0.007812	0.000061
-0.748641	0.560464	0.031250	0.000977
-0.753320	0.567491	0.039062	0.001526
-0.747921	0.559386	0.039062	0.001526
-0.725795	0.526778	0.039062	0.001526
-0.746125	0.556703	0.031250	0.000977
-0.728542	0.530773	0.046875	0.002197
-0.746410	0.557128	0.031250	0.000977
-0.739102	0.546272	0.046875	0.002197
-0.730843	0.534131	0.078125	0.006104
-0.733882	0.538583	0.054688	0.002991
-0.752291	0.565941	0.085938	0.007385
-0.735917	0.541573	0.085938	0.007385
-0.731192	0.534641	0.015625	0.000244
-0.745316	0.555496	0.039062	0.001526
-0.742074	0.550674	0.070312	0.004944
-0.752817	0.566734	0.070312	0.004944
-0.740932	0.548980	0.039062	0.001526
-0.742154	0.550793	0.054688	0.002991
-0.733494	0.538014	0.078125	0.006104
-0.753168	0.567263	0.031250	0.000977
-0.723917	0.524056	0.046875	0.002197
-0.731470	0.535049	0.062500	0.003906
-0.726878	0.528351	0.031250	0.000977
-0.747976	0.559467	0.015625	0.000244
-0.728042	0.530045	0.062500	0.003906
-0.745648	0.555991	0.031250	0.000977
-0.747510	0.558771	0.000000	0.000000
-0.748317	0.559978	0.031250	0.000977
-0.747106	0.558167	0.039062	0.001526
-0.747970	0.559459	0.015625	0.000244
-0.739013	0.546141	0.031250	0.000977
-0.740775	0.548747	0.101562	0.010315
-0.745426	0.555660	0.031250	0.000977
-0.734595	0.539629	0.078125	0.006104
-0.726247	0.527435	0.101562	0.010315
-0.738258	0.545024	0.109375	0.011963
-0.736761	0.542817	0.054688	0.002991
-0.744178	0.553801	0.078125	0.006104
-0.755793	0.571222	0.031250	0.000977
-0.742228	0.550903	0.039062	0.001526
-0.745810	0.556233	0.039062	0.001526
-0.747971	0.559461	0.062500	0.003906
-0.748893	0.560841	0.031250	0.000977
-0.757105	0.573209	0.062500	0.003906
-0.742020	0.550593	0.000000	0.000000
-0.737785	0.544326	0.070312	0.004944
-0.736529	0.542475	0.046875	0.002197
-0.739126	0.546307	0.054688	0.002991
-0.766174	0.587022	0.015625	0.000244
-0.731283	0.534775	0.070312	0.004944
-0.727626	0.529439	0.125000	0.015625
-0.743828	0.553280	0.039062	0.001526
-0.755641	0.570993	0.148438	0.022034
-0.756172	0.571796	0.031250	0.000977
-0.744126	0.553724	0.039062	0.001526
-0.742413	0.551177	0.000000	0.000000
-0.731598	0.535235	0.007812	0.000061
-0.735332	0.540713	0.054688	0.002991
-0.735381	0.540785	0.000000	0.000000
-0.754343	0.569033	0.031250	0.000977
-0.727043	0.528592	0.117188	0.013733
-0.760252	0.577983	0.109375	0.011963
-0.748693	0.560542	0.031250	0.000977
-0.744483	0.554254	0.085938	0.007385
-0.745109	0.555188	0.117188	0.013733
-0.739328	0.546606	0.000000	0.000000
-0.752096	0.565648	0.031250	0.000977
-0.754383	0.569093	0.015625	0.000244
-0.727788	0.529676	0.023438	0.000549
-0.759395	0.576680	0.046875	0.002197
-0.743633	0.552990	0.007812	0.000061
-0.736283	0.542112	0.140625	0.019775
-0.731840	0.535590	0.140625	0.019775
-0.734810	0.539945	0.062500	0.003906
-0.735497	0.540956	0.117188	0.013733
-0.746623	0.557446	0.015625	0.000244
-0.755532	0.570828	0.015625	0.000244
-0.745901	0.556369	0.148438	0.022034
-0.764525	0.584498	0.015625	0.000244
-0.744365	0.554080	0.039062	0.001526
-0.733616	0.538192	0.078125	0.006104
-0.758685	0.575603	0.054688	0.002991
-0.727308	0.528977	0.039062	0.001526
-0.755195	0.570320	0.031250	0.000977
-0.731491	0.535079	0.023438	0.000549
-0.742412	0.551175	0.007812	0.000061
-0.768498	0.590589	0.000000	0.000000
-0.757431	0.573702	0.007812	0.000061
-0.756620	0.572474	0.007812	0.000061
-0.743491	0.552779	0.015625	0.000244
-0.740505	0.548347	0.101562	0.010315
-0.743040	0.552109	0.031250	0.000977
-0.721843	0.521057	0.023438	0.000549
-0.741038	0.549137	0.000000	0.000000
-0.745662	0.556011	0.015625	0.000244
-0.731473	0.535052	0.062500	0.003906
-0.732773	0.536956	0.023438	0.000549
-0.742162	0.550804	0.046875	0.002197
-0.733013	0.537308	0.078125	0.006104
-0.751459	0.564690	0.062500	0.003906
-0.726356	0.527593	0.054688	0.002991
-0.742352	0.551086	0.054688	0.002991
-0.725723	0.526673	0.070312	0.004944
-0.761499	0.579881	0.007812	0.000061
-0.736529	0.542475	0.093750	0.008789
-0.751677	0.565018	0.031250	0.000977
-0.751093	0.564141	0.031250	0.000977
-0.743292	0.552483	0.023438	0.000549
-0.743464	0.552739	0.062500	0.003906
-0.755854	0.571315	0.031250	0.000977
-0.746882	0.557833	0.078125	0.006104
-0.749443	0.561664	0.109375	0.011963
-0.743414	0.552664	0.078125	0.006104
-0.751567	0.564853	0.054688	0.002991
-0.745199	0.555322	0.070312	0.004944
-0.734316	0.539221	0.054688	0.002991
-0.738044	0.544709	0.046875	0.002197
-0.755469	0.570734	0.023438	0.000549
-0.735851	0.541476	0.132812	0.017639
-0.741306	0.549535	0.054688	0.002991
-0.726895	0.528376	0.078125	0.006104
-0.750718	0.563577	0.039062	0.001526
-0.743734	0.553140	0.125000	0.015625
-0.732926	0.537181	0.023438	0.000549
-0.734308	0.539209	0.054688	0.002991
-0.744332	0.554030	0.039062	0.001526
-0.751762	0.565146	0.109375	0.011963
-0.739969	0.547554	0.093750	0.008789
-0.749345	0.561518	0.023438	0.000549
-0.756737	0.572652	0.015625	0.000244
-0.736339	0.542196	0.023438	0.000549
-0.747080	0.558128	0.109375	0.011963
-0.731587	0.535219	0.007812	0.000061
-0.730219	0.533219	0.054688	0.002991
-0.738666	0.545628	0.062500	0.003906
-0.743397	0.552639	0.046875	0.002197
-0.733867	0.538561	0.046875	0.002197
-0.735885	0.541526	0.078125	0.006104
-0.763434	0.582831	0.046875	0.002197
-0.760477	0.578325	0.031250	0.000977
-0.751051	0.564078	0.023438	0.000549
-0.735679	0.541223	0.101562	0.010315
-0.736958	0.543107	0.125000	0.015625
-0.751516	0.564777	0.039062	0.001526
-0.732967	0.537240	0.000000	0.000000
-0.739384	0.546688	0.054688	0.002991
-0.729644	0.532381	0.039062	0.001526
-0.747626	0.558945	0.000000	0.000000
-0.728446	0.530634	0.039062	0.001526
-0.738089	0.544776	0.171875	0.029541
-0.751513	0.564772	0.101562	0.010315
-0.751725	0.565091	0.046875	0.002197
-0.759435	0.576741	0.007812	0.000061
-0.738584	0.545507	0.164062	0.026917
-0.751454	0.564683	0.015625	0.000244
-0.710500	0.504810	0.062500	0.003906
-0.739839	0.547361	0.078125	0.006104
-0.740001	0.547601	0.156250	0.024414
-0.734903	0.540082	0.101562	0.010315
-0.747738	0.559112	0.117188	0.013733
-0.744451	0.554207	0.054688	0.002991
-0.740602	0.548491	0.031250	0.000977
-0.750335	0.563002	0.039062	0.001526
-0.762719	0.581741	0.046875	0.002197
-0.746771	0.557667	0.015625	0.000244
-0.751054	0.564082	0.000000	0.000000
-0.733534	0.538072	0.164062	0.026917
-0.735728	0.541296	0.046875	0.002197
-0.740346	0.548112	0.007812	0.000061
-0.758514	0.575343	0.031250	0.000977
-0.736475	0.542395	0.000000	0.000000
-0.748377	0.560068	0.015625	0.000244
-0.750617	0.563426	0.062500	0.003906
-0.729799	0.532607	0.046875	0.002197
-0.731922	0.535710	0.039062	0.001526
-0.743644	0.553006	0.101562	0.010315
-0.736132	0.541890	0.000000	0.000000
-0.752989	0.566992	0.007812	0.000061
-0.736942	0.543083	0.117188	0.013733
-0.740700	0.548636	0.000000	0.000000
-0.732019	0.535852	0.078125	0.006104
-0.735174	0.540480	0.054688	0.002991
-0.735747	0.541324	0.109375	0.011963
-0.743894	0.553378	0.015625	0.000244
-0.725557	0.526432	0.070312	0.004944
-0.743960	0.553476	0.039062	0.001526
-0.742878	0.551868	0.046875	0.002197
-0.726254	0.527445	0.000000	0.000000
-0.744101	0.553687	0.007812	0.000061
-0.744693	0.554568	0.078125	0.006104
-0.746389	0.557097	0.039062	0.001526
-0.735980	0.541667	0.070312	0.004944
-0.748125	0.559691	0.046875	0.002197
-0.731010	0.534376	0.023438	0.000549
-0.747546	0.558825	0.062500	0.003906
-0.724959	0.525566	0.070312	0.004944
-0.745394	0.555612	0.015625	0.000244
-0.744808	0.554739	0.039062	0.001526
-0.745894	0.556357	0.070312	0.004944
-0.726240	0.527425	0.070312	0.004944
-0.747372	0.558565	0.031250	0.000977
-0.736840	0.542934	0.031250	0.000977
-0.752488	0.566238	0.000000	0.000000
-0.739649	0.547080	0.101562	0.010315
-0.764625	0.584651	0.062500	0.003906
-0.737174	0.543426	0.125000	0.015625
-0.732415	0.536432	0.007812	0.000061
-0.742550	0.551380	0.062500	0.003906
-0.745352	0.555549	0.109375	0.011963
-0.740278	0.548012	0.015625	0.000244
-0.739325	0.546602	0.031250	0.000977
-0.751431	0.564648	0.000000	0.000000
-0.726303	0.527517	0.015625	0.000244
-0.742164	0.550807	0.023438	0.000549
-0.752197	0.565800	0.101562	0.010315
-0.760163	0.577847	0.046875	0.002197
-0.745993	0.556506	0.031250	0.000977
-0.748251	0.559880	0.015625	0.000244
-0.746870	0.557815	0.023438	0.000549
-0.748457	0.560188	0.109375	0.011963
-0.740329	0.548087	0.007812	0.000061
-0.735183	0.540495	0.046875	0.002197
-0.736070	0.541799	0.000000	0.000000
-0.744362	0.554075	0.117188	0.013733
-0.753343	0.567525	0.140625	0.019775
-0.731503	0.535096	0.085938	0.007385
-0.773736	0.598667	0.023438	0.000549
-0.748088	0.559635	0.023438	0.000549
-0.727864	0.529785	0.007812	0.000061
-0.732253	0.536195	0.007812	0.000061
-0.756465	0.572240	0.015625	0.000244
-0.734815	0.539953	0.148438	0.022034
-0.744968	0.554977	0.062500	0.003906
-0.746259	0.556902	0.007812	0.000061
-0.727601	0.529403	0.031250	0.000977
-0.737490	0.543892	0.078125	0.006104
-0.727158	0.528759	0.023438	0.000549
-0.744912	0.554894	0.085938	0.007385
-0.748880	0.560821	0.023438	0.000549
-0.740321	0.548075	0.046875	0.002197
-0.726650	0.528021	0.031250	0.000977
-0.728484	0.530690	0.007812	0.000061
-0.744824	0.554763	0.031250	0.000977
-0.740597	0.548484	0.007812	0.000061
-0.741164	0.549325	0.078125	0.006104
-0.736796	0.542869	0.054688	0.002991
-0.746240	0.556874	0.015625	0.000244
-0.739234	0.546467	0.046875	0.002197
-0.765322	0.585718	0.054688	0.002991
-0.760505	0.578368	0.054688	0.002991
-0.738021	0.544675	0.125000	0.015625
-0.738796	0.545820	0.015625	0.000244
-0.765831	0.586498	0.046875	0.002197
-0.738824	0.545861	0.054688	0.002991
-0.731095	0.534500	0.000000	0.000000
-0.734646	0.539705	0.046875	0.002197
-0.737493	0.543896	0.101562	0.010315
-0.737899	0.544494	0.015625	0.000244
-0.729180	0.531704	0.031250	0.000977
-0.737410	0.543774	0.078125	0.006104
-0.732628	0.536743	0.132812	0.017639
-0.749323	0.561485	0.062500	0.003906
-0.745796	0.556212	0.046875	0.002197
-0.766594	0.587667	0.085938	0.007385
-0.743914	0.553408	0.062500	0.003906
-0.723214	0.523038	0.023438	0.000549
-0.746481	0.557234	0.101562	0.010315
-0.733105	0.537442	0.015625	0.000244
-0.742277	0.550976	0.054688	0.002991
-0.753369	0.567565	0.015625	0.000244
-0.742416	0.551181	0.023438	0.000549
-0.735648	0.541178	0.039062	0.001526
-0.763969	0.583648	0.023438	0.000549
-0.737557	0.543990	0.140625	0.019775
-0.756706	0.572605	0.132812	0.017639
-0.738765	0.545774	0.023438	0.000549
-0.739474	0.546821	0.031250	0.000977
-0.747763	0.559150	0.031250	0.000977
-0.737405	0.543765	0.085938	0.007385
-0.751859	0.565292	0.140625	0.019775
-0.734216	0.539074	0.062500	0.003906
-0.731829	0.535573	0.007812	0.000061
-0.760496	0.578354	0.031250	0.000977
-0.742269	0.550963	0.015625	0.000244
-0.724696	0.525184	0.093750	0.008789
-0.745532	0.555817	0.015625	0.000244
-0.767069	0.588395	0.015625	0.000244
-0.738640	0.545589	0.031250	0.000977
-0.739045	0.546187	0.007812	0.000061
-0.736506	0.542442	0.007812	0.000061
-0.739912	0.547470	0.039062	0.001526
-0.733080	0.537407	0.117188	0.013733
-0.747238	0.558364	0.054688	0.002991
-0.740927	0.548972	0.093750	0.008789
-0.738850	0.545900	0.085938	0.007385
-0.741671	0.550076	0.007812	0.000061
-0.740533	0.548389	0.078125	0.006104
-0.742818	0.551778	0.007812	0.000061
-0.744810	0.554743	0.039062	0.001526
-0.749007	0.561011	0.078125	0.006104
-0.742571	0.551411	0.023438	0.000549
-0.742873	0.551860	0.085938	0.007385
-0.728931	0.531341	0.039062	0.001526
-0.743668	0.553042	0.039062	0.001526
-0.749408	0.561613	0.046875	0.002197
-0.760294	0.578046	0.000000	0.000000
-0.749991	0.562486	0.070312	0.004944
-0.736239	0.542047	0.039062	0.001526
-0.740685	0.548615	0.085938	0.007385
-0.748875	0.560814	0.078125	0.006104
-0.744449	0.554204	0.070312	0.004944
-0.743589	0.552925	0.000000	0.000000
-0.748437	0.560157	0.132812	0.017639
-0.740268	0.547997	0.007812	0.000061
-0.747026	0.558048	0.031250	0.000977
-0.758393	0.575159	0.039062	0.001526
-0.746327	0.557004	0.054688	0.002991
-0.735396	0.540808	0.046875	0.002197
-0.752960	0.566949	0.031250	0.000977
-0.737889	0.544480	0.039062	0.001526
-0.745606	0.555928	0.031250	0.000977
-0.742777	0.551718	0.031250	0.000977
-0.739467	0.546811	0.109375	0.011963
-0.748905	0.560859	0.046875	0.002197
-0.741817	0.550293	0.062500	0.003906
-0.725297	0.526056	0.015625	0.000244
-0.746859	0.557799	0.070312	0.004944
-0.755797	0.571230	0.015625	0.000244
-0.744560	0.554369	0.000000	0.000000
-0.739592	0.546996	0.054688	0.002991
-0.742533	0.551355	0.023438	0.000549
-0.748447	0.560174	0.039062	0.001526
-0.736666	0.542677	0.007812	0.000061
-0.744660	0.554518	0.039062	0.001526
-0.750581	0.563372	0.031250	0.000977
-0.755084	0.570151	0.000000	0.000000
-0.739513	0.546879	0.039062	0.001526
-0.740010	0.547614	0.195312	0.038147
-0.737708	0.544214	0.093750	0.008789
-0.746390	0.557098	0.000000	0.000000
-0.746785	0.557688	0.062500	0.003906
-0.735528	0.541001	0.015625	0.000244
-0.728284	0.530398	0.093750	0.008789
-0.750044	0.562566	0.062500	0.003906
-0.735127	0.540412	0.007812	0.000061
-0.744492	0.554269	0.148438	0.022034
-0.752791	0.566694	0.039062	0.001526
-0.751435	0.564655	0.046875	0.002197
