# Energy	Energy^2	Magnetic	Magnet^2
-0.759039	0.576140	0.030273	0.000916
-0.755603	0.570936	0.017578	0.000309
-0.748973	0.560960	0.004883	0.000024
-0.759594	0.576984	0.010742	0.000115
-0.754996	0.570019	0.007812	0.000061
-0.752153	0.565734	0.016602	0.000276
-0.760271	0.578012	0.036133	0.001306
-0.754117	0.568692	0.022461	0.000504
-0.751908	0.565365	0.012695	0.000161
-0.757091	0.573187	0.008789	0.000077
-0.758910	0.575944	0.009766	0.000095
-0.753189	0.567293	0.003906	0.000015
-0.753405	0.567619	0.000977	0.000001
-0.760287	0.578036	0.024414	0.000596
-0.751150	0.564226	0.005859	0.000034
-0.756364	0.572087	0.005859	0.000034
-0.755068	0.570127	0.016602	0.000276
-0.753453	0.567692	0.015625	0.000244
-0.749523	0.561785	0.001953	0.000004
-0.759931	0.577496	0.004883	0.000024
-0.754757	0.569659	0.026367	0.000695
-0.749739	0.562108	0.034180	0.001168
-0.755818	0.571261	0.009766	0.000095
-0.751794	0.565195	0.000000	0.000000
-0.754755	0.569656	0.041992	0.001763
-0.756553	0.572373	0.000977	0.000001
-0.751609	0.564916	0.039062	0.001526
-0.752041	0.565566	0.027344	0.000748
-0.757086	0.573180	0.015625	0.000244
-0.756292	0.571977	0.027344	0.000748
-0.754074	0.568627	0.006836	0.000047
-0.753362	0.567554	0.033203	0.001102
-0.751942	0.565416	0.024414	0.000596
-0.753925	0.568403	0.013672	0.000187
-0.751786	0.565182	0.000977	0.000001
-0.750168	0.562751	0.015625	0.000244
-0.753312	0.567479	0.009766	0.000095
-0.751181	0.564273	0.003906	0.000015
-0.749367	0.561552	0.022461	0.000504
-0.749359	0.561539	0.040039	0.001603
-0.751951	0.565430	0.006836	0.000047
-0.753684	0.568040	0.047852	0.002290
-0.748101	0.559656	0.009766	0.000095
-0.755889	0.571368	0.006836	0.000047
-0.752221	0.565837	0.060547	0.003666
-0.758853	0.575857	0.032227	0.001039
-0.753326	0.567500	0.035156	0.001236
-0.751724	0.565089	0.026367	0.000695
-0.756321	0.572021	0.027344	0.000748
-0.752540	0.566316	0.021484	0.000462
-0.754992	0.570013	0.005859	0.000034
-0.751609	0.564916	0.047852	0.002290
-0.750043	0.562565	0.018555	0.000344
-0.755157	0.570262	0.041992	0.001763
-0.756371	0.572098	0.020508	0.000421
-0.753572	0.567871	0.000000	0.000000
