# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.739085	0.546247	0.031250	0.000977	35
-0.759555	0.576925	0.031250	0.000977	29
-0.733608	0.538181	0.031250	0.000977	30
-0.745830	0.556263	0.203125	0.041260	48
-0.716368	0.513183	0.015625	0.000244	33
-0.723523	0.523486	0.140625	0.019775	26
-0.722401	0.521864	0.046875	0.002197	46
-0.711357	0.506029	0.031250	0.000977	47
-0.698828	0.488360	0.046875	0.002197	26
-0.745298	0.555469	0.031250	0.000977	37
-0.730815	0.534090	0.031250	0.000977	35
-0.720062	0.518489	0.000000	0.000000	52
-0.704187	0.495879	0.171875	0.029541	50
-0.757496	0.573801	0.093750	0.008789	21
-0.738225	0.544976	0.046875	0.002197	21
-0.745197	0.555319	0.046875	0.002197	38
-0.736305	0.542145	0.093750	0.008789	29
-0.737558	0.543991	0.031250	0.000977	29
-0.753545	0.567830	0.031250	0.000977	32
-0.747478	0.558724	0.125000	0.015625	39
-0.783139	0.613306	0.078125	0.006104	24
-0.693976	0.481603	0.046875	0.002197	46
-0.725157	0.525852	0.015625	0.000244	50
-0.729757	0.532545	0.062500	0.003906	32
-0.720461	0.519064	0.125000	0.015625	27
-0.755847	0.571304	0.078125	0.006104	29
-0.734833	0.539979	0.109375	0.011963	31
-0.769961	0.592841	0.031250	0.000977	25
-0.698924	0.488495	0.000000	0.000000	46
-0.678580	0.460471	0.093750	0.008789	27
-0.733660	0.538256	0.015625	0.000244	27
-0.733341	0.537789	0.000000	0.000000	25
-0.729909	0.532766	0.046875	0.002197	29
-0.700806	0.491129	0.031250	0.000977	33
-0.748262	0.559896	0.000000	0.000000	23
-0.720337	0.518885	0.125000	0.015625	34
-0.706252	0.498792	0.093750	0.008789	27
-0.721772	0.520954	0.140625	0.019775	25
-0.740708	0.548648	0.015625	0.000244	26
-0.705615	0.497893	0.109375	0.011963	31
-0.699615	0.489461	0.062500	0.003906	18
-0.694625	0.482504	0.156250	0.024414	64
-0.710120	0.504270	0.078125	0.006104	24
-0.703545	0.494975	0.015625	0.000244	32
-0.745587	0.555900	0.000000	0.000000	31
-0.749070	0.561106	0.031250	0.000977	22
-0.711332	0.505993	0.015625	0.000244	41
-0.779075	0.606958	0.156250	0.024414	37
-0.708459	0.501914	0.062500	0.003906	27
-0.719319	0.517420	0.109375	0.011963	25
-0.741397	0.549670	0.078125	0.006104	17
-0.723944	0.524095	0.015625	0.000244	26
-0.710761	0.505181	0.093750	0.008789	30
-0.708691	0.502243	0.156250	0.024414	27
