# Energy	Energy^2	Magnetic	Magnet^2
-0.702491	0.493493	0.250000	0.062500
-0.754497	0.569265	0.187500	0.035156
-0.636272	0.404842	0.125000	0.015625
-0.749825	0.562238	0.250000	0.062500
-0.684127	0.468030	0.187500	0.035156
-0.708361	0.501775	0.125000	0.015625
-0.663327	0.440003	0.062500	0.003906
-0.635646	0.404045	0.312500	0.097656
-0.686280	0.470980	0.250000	0.062500
-0.623997	0.389372	0.062500	0.003906
-0.689786	0.475805	0.062500	0.003906
-0.655148	0.429220	0.000000	0.000000
-0.653599	0.427192	0.125000	0.015625
-0.668699	0.447158	0.062500	0.003906
-0.686343	0.471066	0.375000	0.140625
-0.639845	0.409401	0.187500	0.035156
-0.670529	0.449609	0.187500	0.035156
-0.696857	0.485610	0.187500	0.035156
-0.654522	0.428399	0.125000	0.015625
-0.741014	0.549102	0.062500	0.003906
-0.653778	0.427426	0.000000	0.000000
-0.714986	0.511204	0.000000	0.000000
-0.655746	0.430003	0.437500	0.191406
-0.657566	0.432393	0.125000	0.015625
-0.652171	0.425327	0.062500	0.003906
-0.702683	0.493763	0.062500	0.003906
-0.660040	0.435653	0.062500	0.003906
-0.665871	0.443384	0.000000	0.000000
-0.687047	0.472034	0.000000	0.000000
-0.647279	0.418970	0.187500	0.035156
-0.748173	0.559763	0.125000	0.015625
-0.743274	0.552456	0.000000	0.000000
-0.739165	0.546365	0.062500	0.003906
-0.695347	0.483507	0.375000	0.140625
-0.708731	0.502299	0.125000	0.015625
-0.725102	0.525773	0.062500	0.003906
-0.756935	0.572951	0.250000	0.062500
-0.688646	0.474233	0.187500	0.035156
-0.659623	0.435103	0.125000	0.015625
-0.705441	0.497647	0.125000	0.015625
-0.653484	0.427041	0.187500	0.035156
-0.640621	0.410396	0.062500	0.003906
-0.678457	0.460304	0.125000	0.015625
-0.630173	0.397119	0.250000	0.062500
-0.620678	0.385241	0.000000	0.000000
-0.633029	0.400725	0.125000	0.015625
-0.668757	0.447235	0.062500	0.003906
-0.667852	0.446026	0.375000	0.140625
-0.681792	0.464840	0.062500	0.003906
-0.649234	0.421504	0.125000	0.015625
-0.748974	0.560962	0.062500	0.003906
-0.709949	0.504028	0.062500	0.003906
-0.694087	0.481756	0.000000	0.000000
